window_id,label_code,pca_x,pca_y
3417,0,0.43469238,0.173105
3418,0,0.6139355,0.16708398
3419,0,0.5188198,0.1720047
3420,0,0.41397667,0.17575288
3421,0,0.54502106,0.19705176
3422,0,0.501461,0.20615125
3423,0,0.8871956,-0.016827583
3424,1,0.02123642,0.102553606
3425,1,-0.13016129,0.16730142
3426,0,0.44426346,0.12711096
3427,0,-1.0886383,-0.35151935
3428,1,-0.54416084,0.15155339
3429,0,0.849535,0.0019273758
3430,0,0.6761074,0.017591238
3431,1,-0.557951,0.19423294
3432,1,-0.23714828,0.12755895
3433,0,0.29159355,0.19608569
3434,3,-4.8310986,-0.56896615
3435,3,-1.8308716,0.16905689
3436,1,-0.024560928,-0.3582499
3437,0,0.30028725,0.11774349
3438,1,0.0018444061,-0.2538495
3439,1,-1.5202789,-0.40850234
3440,0,-1.2384129,-0.036934853
3441,0,0.9034672,-0.10879135
3442,1,-0.69290924,0.15261245
3443,0,0.46993446,0.13619995
3444,0,0.8216171,0.006883383
3445,0,0.7633419,-0.018182993
3446,1,0.33805275,-0.14835215
3447,1,-0.27600098,-0.17103577
3448,0,0.7796688,-0.018176317
3449,0,0.67785645,0.10012269
3450,0,0.35987663,0.15081859
3451,0,0.703022,-0.013541222
3452,0,0.5234432,0.16821551
3453,0,0.082811356,0.14353704
3454,0,0.35278702,-0.050853252
3455,1,-0.18922043,-0.271806
3456,1,-1.0521832,-0.17359257
3457,1,-0.7836418,0.10684776
3458,0,0.7418766,-0.06814885
3459,1,-0.76036644,0.014835358
3460,1,-0.055509567,-0.16824198
3461,0,0.002735138,-0.037545443
3462,0,0.34849548,0.17859936
3463,0,0.46971512,0.16598678
3464,2,0.94495773,-0.2239995
3465,3,-2.8452024,-0.46242642
3466,1,0.33797836,-0.030527353
3467,3,-2.4424334,-0.18529844
3468,1,0.12720108,-0.007715702
3469,1,0.24951553,-0.19274855
3470,1,-2.431405,0.49530458
3471,0,0.77916145,0.022533178
3472,1,-0.5419922,0.046769857
3473,1,-2.5910254,0.42679095
3474,1,0.6297989,-0.08273959
3475,0,-0.051383972,0.14601278
3476,0,0.9966183,-0.20333338
3477,0,0.3277912,0.12606597
3478,0,0.65729713,0.027913809
3479,0,0.82491684,-0.27736855
3480,0,0.2506008,0.11796427
3481,1,-0.6352768,-0.26112795
3482,0,0.31915092,-0.086966515
3483,0,0.86800575,-0.06369138
3484,1,-0.5054741,0.1904347
3485,0,0.72701454,0.061486483
3486,0,0.4005947,0.17601466
3487,1,-0.061315536,0.10724735
3488,0,0.80799484,0.009876013
3489,1,-0.20692062,0.104334354
3490,0,0.43250275,0.20599484
3491,1,-0.27446938,0.123277426
3492,0,-0.23893738,-0.06672859
3493,1,0.1830883,0.04937339
3494,1,0.29434013,-0.19943523
3495,0,1.0270901,-0.19488764
3496,0,0.27415848,-0.023294449
3497,0,0.7043114,-0.055253267
3498,0,0.6829052,-0.024142504
3499,0,0.526474,0.1754744
3500,1,-0.4368229,0.023633957
3501,1,-0.16472054,-0.042769194
3502,0,0.8125038,-0.08613038
3503,0,0.57582855,-0.084724426
3504,0,0.68808556,0.07157612
3505,0,0.67996025,0.046245575
3506,1,-0.49830818,0.07680893
3507,0,0.82289124,0.019691944
3508,0,0.75444794,-0.010526657
3509,1,-0.18041229,0.20006585
3510,0,0.4941063,0.17095757
3511,1,-0.054979324,-0.03149271
3512,0,0.32468224,0.15548325
3513,0,1.0689144,-0.15710735
3514,0,0.6377773,-0.008508205
3515,1,-0.12346649,0.14812136
3516,0,0.39248276,0.18948984
3517,1,0.27750206,-0.018887758
3518,0,0.90299416,-0.11967206
3519,1,-0.042816162,-0.058681965
3520,1,-0.7926235,0.36150432
3521,0,0.143404,0.044462442
3522,0,0.45883942,0.13352752
3523,0,-0.024080276,0.16190672
3524,1,-0.39500427,0.200598
3525,1,-0.24426079,0.12072301
3526,0,0.3559227,0.09548497
3527,0,0.49516296,0.09519458
3528,0,0.30879974,0.18176293
3529,0,0.9702492,-0.21178031
3530,0,0.6819134,-0.03417468
3531,1,0.02163887,0.05058694
3532,0,0.84971046,0.0023047924
3533,0,0.79314613,-0.012660265
3534,3,-3.0609818,-0.28114247
3535,0,0.24579811,-0.20400882
3536,0,0.51132965,0.05519271
3537,1,-0.56921387,0.19303489
3538,0,0.7128029,-0.036318064
3539,1,-0.83634377,0.06859517
3540,1,0.23126793,0.049543142
3541,0,0.69556046,-0.009597778
3542,0,0.62371445,0.077548265
3543,1,-0.38970566,0.057280064
3544,1,-0.11304474,0.09805322
3545,0,0.012077332,0.109544754
3546,1,0.020980835,0.10800195
3547,0,0.9044075,-0.03907895
3548,1,-0.3539467,0.10914302
3549,0,0.67477226,-0.13108277
3550,0,0.8290138,-0.06467795
3551,0,0.46111107,-0.07053447
3552,1,0.18818092,-0.04088521
3553,0,0.76986694,-0.18730116
3554,0,0.5126972,-0.013776064
3555,0,0.3475418,0.13412929
3556,0,0.82008934,-0.060664177
3557,0,0.5831642,-0.20455503
3558,0,0.8542099,-0.030742645
3559,1,-0.084373474,-0.03211379
3560,0,0.24806213,0.17378855
3561,0,1.0149689,-0.11206579
3562,0,0.044229507,0.17713404
3563,0,0.78406143,-0.009765148
3564,0,0.6179714,0.10629058
3565,0,0.83275986,-0.028604746
3566,1,-0.36704254,0.22745109
3567,0,0.52318764,0.15790987
3568,0,-0.09002876,0.113854885
3569,0,0.2811718,0.18951511
3570,0,0.37955856,0.17998552
3571,1,-0.36387825,0.3384292
3572,3,-4.6194925,-0.57741547
3573,3,-0.7396755,-0.13279986
3574,0,0.66111755,0.011035204
3575,0,0.42249107,0.20252681
3576,0,0.792408,0.003317356
3577,0,0.6891022,0.048353195
3578,1,-0.7091217,0.019667387
3579,0,0.21118927,0.0040340424
3580,0,0.86476326,-0.23910737
3581,1,-0.1899147,0.067278385
3582,2,0.6291256,-0.20803785
3583,2,0.37986755,-0.08512497
3584,0,0.21185875,0.17375231
3585,3,-0.3174324,0.4120431
3586,3,0.1275425,-0.09216809
3587,0,-0.71920395,0.1967547
3588,1,-0.5023346,0.25188947
3589,3,-3.9844608,-0.008641005
3590,0,0.76912117,-0.009977579
3591,1,-0.46464348,-0.029766798
3592,0,0.6853008,-0.030802965
3593,0,0.603796,0.07474065
3594,0,0.93867683,-0.18694496
3595,1,0.15651703,-0.24958396
3596,0,0.20655632,0.19629431
3597,0,0.4728012,0.18743229
3598,1,-0.92183495,-0.07331705
3599,0,0.5883446,0.07713103
3600,0,0.8464165,-0.0069072247
3601,0,0.50011635,0.14881015
3602,0,0.36122322,0.15257764
3603,0,0.28631973,0.17491484
3604,0,0.48647118,0.19975281
3605,0,0.9190788,-0.008111715
3606,1,-0.67907524,0.1833787
3607,1,0.18530273,-0.036526203
3608,0,0.7247524,0.058602333
3609,0,0.8336506,-0.010281324
3610,0,0.36397362,0.16084003
3611,1,-0.6980362,-0.081092596
3612,1,-0.7875309,-0.082734585
3613,0,1.0873737,-0.17758393
3614,1,0.5399132,-0.29791713
3615,1,-0.050239563,0.011564016
3616,1,-0.8470421,0.046226263
3617,0,0.3419876,0.014825344
3618,0,0.511179,0.17262363
3619,0,0.6237793,0.038047075
3620,0,0.5879688,0.025400877
3621,0,0.4737091,0.17814898
3622,1,0.14219475,-0.14297295
3623,1,-0.4128189,0.12968206
3624,1,-0.26262283,-0.059859037
3625,0,0.3773613,0.21436477
3626,0,0.47921944,0.06371856
3627,0,0.33841515,0.1696279
3628,0,1.1139965,-0.18560934
3629,1,-0.57346725,0.16810727
3630,1,-0.036296844,0.04033661
3631,1,-0.20252609,-0.30073166
3632,0,-0.1179409,-0.20292711
3633,0,0.43333817,-0.06705809
3634,1,-0.19593811,-0.12030172
3635,0,0.7192879,0.035794258
3636,1,-1.5059757,0.07841396
3637,0,0.3911438,0.10283589
3638,1,-0.31757355,0.2067368
3639,0,0.573864,0.16195488
3640,1,-0.018636703,0.117183685
3641,1,-1.2904968,0.13535905
3642,1,-0.17388535,0.25277996
3643,0,0.37649536,0.12988544
3644,0,0.6146469,0.046162367
3645,0,0.4383049,0.165416
3646,1,-1.415947,0.1793673
3647,0,0.8701,-0.012048006
3648,0,0.73163605,-0.062445164
3649,1,-1.0191402,0.27584362
3650,1,-1.0575562,0.25750804
3651,0,0.242342,0.15313768
3652,0,0.8776398,-0.013700724
3653,0,0.328434,0.2003572
3654,1,-2.7274513,0.26846004
3655,0,0.3433094,0.16669035
3656,1,-0.020647049,0.10003662
3657,0,0.7368164,-0.037823677
3658,1,-1.134449,0.1944232
3659,0,0.8358536,-0.0029203892
3660,3,-1.4386959,0.12919807
3661,0,0.4218006,0.16634607
3662,3,-1.0720596,0.14734149
3663,1,-0.5721855,0.0699625
3664,1,0.07709503,0.05516863
3665,1,-0.20596123,0.14619303
3666,1,-1.0035133,0.25110412
3667,0,0.4177742,0.17297459
3668,0,0.52313805,0.17805529
3669,0,0.42651367,0.19104266
3670,0,0.43198586,0.17511988
3671,1,-0.48544312,0.08688235
3672,1,-0.20916367,0.189888
3673,0,0.46328545,0.14796352
3674,0,0.6008129,0.08634353
3675,3,-1.7201195,0.029266357
3676,1,-1.0286026,-0.021502972
3677,1,-0.057662964,-0.03839612
3678,0,0.37309456,0.19079709
3679,0,0.49118996,0.18091226
3680,1,-0.30111694,0.26246524
3681,0,0.7072487,0.043936014
3682,1,-0.9429054,0.3150444
3683,1,-0.18099976,0.23165202
3684,0,0.5205784,0.18289208
3685,1,-0.38441658,0.3257575
3686,0,0.46503448,0.20619226
3687,1,-0.19326782,0.23719049
3688,0,0.555233,0.16323304
3689,1,-0.13565636,0.1906178
3690,0,0.616909,0.15264654
3691,0,0.47536278,0.1747725
3692,1,-2.0295458,0.51392937
3693,1,-0.21492386,0.16091943
3694,0,0.59387016,0.07961702
3695,1,-0.3671627,0.1850617
3696,0,0.622818,0.13560414
3697,0,0.67567444,-0.013186455
3698,0,0.37058067,0.18387413
3699,0,0.44809532,0.16392112
3700,1,-0.19700432,0.23559546
3701,0,0.41102982,0.1909635
3702,0,0.51003647,0.11869502
3703,0,0.7052803,0.09808946
3704,0,-0.10188484,0.17449474
3705,0,0.37356186,0.016528368
3706,0,-0.17830658,0.19323707
3707,0,0.34552383,0.18512797
3708,0,0.5799713,0.15617704
3709,1,-1.2757645,0.23881292
3710,3,-1.7210217,-0.4684422
3711,2,0.23750305,0.083158255
3712,1,-0.20352364,-0.10342908
3713,0,0.33924294,0.16646695
3714,0,0.04948044,0.12778473
3715,1,0.12320137,-0.07875776
3716,1,-0.2375145,0.116601706
3717,1,-1.8336544,0.19463015
3718,1,0.09593201,0.062081337
3719,1,0.10255432,-0.013857365
3720,1,-0.35302353,-0.0311687
3721,0,0.40824318,0.15894961
3722,0,0.5018673,0.17768574
3723,1,0.12585068,-0.02056241
3724,0,-0.42447662,0.10061741
3725,0,0.40194893,0.18492961
3726,1,-1.380333,0.29488492
3727,0,0.84851074,-0.02195549
3728,0,0.4764843,0.12494397
3729,0,0.6039238,0.15532112
3730,0,0.47061157,0.17470288
3731,0,0.4970131,0.1722858
3732,0,0.50491524,0.17760634
3733,0,0.47996902,0.19271469
3734,1,-0.39093208,0.20430112
3735,0,0.39481544,0.19074035
3736,0,0.34967613,0.10632014
3737,0,0.8640518,-0.0052018166
3738,1,-0.09498596,0.16050029
3739,0,0.8448105,-0.042408943
3740,0,0.57201767,0.16205001
3741,0,0.49457932,0.1428411
3742,0,0.8082371,0.020709276
3743,0,0.34781265,0.20041203
3744,0,0.50881195,0.18284583
3745,0,0.38300705,0.15726829
3746,0,-0.06197548,0.18864202
3747,0,0.5025768,0.13382125
3748,0,0.68668747,-0.14836311
3749,0,0.6417484,0.09342313
3750,0,0.08429146,0.13950992
3751,0,-0.121982574,0.1571629
3752,0,0.6117096,0.16355038
3753,0,0.84279823,-0.10116315
3754,0,0.6680794,0.126822
3755,0,0.41324806,0.17662859
3756,0,-0.26436806,0.084100485
3757,1,-0.038049698,0.17565131
3758,1,-0.7951069,0.2202053
3759,0,0.4369011,0.1416173
3760,0,0.4284668,0.12082577
3761,1,-0.17489243,0.14557147
3762,1,-0.07015228,0.14675474
3763,0,-0.024131775,0.14184451
3764,0,0.1646328,-0.056052208
3765,1,0.11323929,0.06987715
3766,0,0.8015785,-0.022093058
3767,1,-0.16988564,0.30036068
3768,0,0.51680946,0.17531705
3769,1,-1.5694637,-0.26490402
3770,1,-1.480566,0.07982588
3771,1,-1.1219254,-0.001187563
3772,0,-0.24921036,0.089585304
3773,0,0.83226013,0.0066411495
3774,0,0.5059509,0.15244341
3775,0,0.41423225,0.12948155
3776,0,0.22192001,0.14667106
3777,0,0.6445198,-0.12335539
3778,0,0.37916565,0.1497221
3779,1,-0.09734154,0.20331049
3780,0,0.53736687,0.1615808
3781,0,0.2618904,0.07664323
3782,1,-1.1458874,-0.040376425
3783,0,0.2604084,0.11737895
3784,0,0.7184391,-0.041608334
3785,1,-0.33294296,-0.0029232502
3786,1,-0.33787155,0.1622355
3787,0,0.22234917,0.115552664
3788,0,0.7189789,-0.06953716
3789,0,-0.34804153,-0.15618634
3790,0,-0.4118786,0.2034831
3791,0,0.81494904,-0.004844427
3792,0,0.42336464,0.18642068
3793,0,0.53089523,0.19092345
3794,3,-3.5140734,-0.29764843
3795,3,0.31054497,-0.23848677
3796,3,-1.4320679,-0.038625956
3797,0,0.46318817,0.16558623
3798,0,0.8606739,-0.07737374
3799,0,0.6435299,-0.050839663
3800,0,0.8666115,-0.010804653
3801,1,-0.20978928,0.043275833
3802,1,0.113573074,0.05931449
3803,0,0.49079323,0.15328383
3804,0,0.52635956,0.12676883
3805,1,-0.9316406,0.20628405
3806,3,-0.68639374,-0.16229773
3807,1,-0.22267914,0.12011933
3808,0,0.77360344,-0.036061525
3809,0,-0.30776215,0.10395074
3810,0,0.549181,-0.056164026
3811,0,0.8366356,-0.056762934
3812,0,0.4955368,0.12836814
3813,0,0.83353615,-0.017548084
3814,1,-0.081731796,-0.006825924
3815,0,-0.1375885,0.17147803
3816,1,-0.041301727,0.11074519
3817,1,0.13477135,-0.038932562
3818,1,-0.37874413,0.122633696
3819,0,0.54021645,0.17779922
3820,0,0.6155453,0.16995692
3821,0,0.4273739,0.17623162
3822,0,0.47327042,0.17976952
3823,0,0.46608162,0.13377476
3824,0,0.3240261,0.13763475
3825,1,-0.21874428,0.11485863
3826,0,0.5405388,-0.08230662
3827,0,0.2357521,0.0725646
3828,0,0.28100204,0.10629463
3829,1,-0.76810074,0.03686142
3830,0,0.603014,0.11360264
3831,1,0.21362114,-0.0074214935
3832,0,0.375494,0.115027666
3833,0,0.61709404,-0.020695448
3834,1,0.15431976,0.014104843
3835,1,-0.11001587,0.08673763
3836,0,0.66727066,0.1257019
3837,0,0.38805008,0.14244008
3838,1,-0.087841034,0.19604635
3839,1,-0.28378868,0.25503087
3840,0,0.38265038,0.15454721
3841,0,0.78925323,0.002973795
3842,0,0.72574043,-0.07319021
3843,1,-1.3945122,0.10074878
3844,0,0.5087242,0.014296055
3845,0,0.4135952,0.16620922
3846,1,-0.09961319,0.17162228
3847,0,0.8503704,-0.20284581
3848,0,1.0814533,-0.19305253
3849,0,0.36231232,0.14156747
3850,0,0.07462883,0.1438663
3851,0,0.7765827,-0.13460755
3852,0,0.4620552,0.10273552
3853,1,-0.28855705,0.01160121
3854,0,0.4383011,0.17090511
3855,1,-1.2534752,0.047316074
3856,1,-0.7178993,0.09823012
3857,1,-0.2524109,0.17165637
3858,1,-1.6313725,0.18472886
3859,1,-0.13654518,0.27599502
3860,1,-0.10339737,-0.08067632
3861,0,0.59510994,-0.0021066666
3862,1,-0.13988113,0.102452755
3863,1,-1.3767338,-0.07375765
3864,0,0.3146515,0.17813325
3865,1,-0.33830452,0.32602715
3866,0,0.76869774,-0.012048483
3867,0,0.13204765,0.15198708
3868,1,-0.3518238,0.12686515
3869,1,-0.55085945,-0.013765812
3870,0,0.5908661,0.109252214
3871,0,0.80041313,0.0026721954
3872,0,0.4787922,0.16406727
3873,1,0.17175674,-0.25536132
3874,1,-0.2914238,0.11923337
3875,1,-0.17598343,0.2140472
3876,1,0.060552597,-0.026292562
3877,1,-0.596653,0.21569014
3878,0,0.38297272,0.15361619
3879,0,0.873621,-0.032996893
3880,0,0.16906548,-0.12795472
3881,1,-1.4596748,0.21297741
3882,1,-0.12182045,0.13342953
3883,1,-0.8063545,0.18800378
3884,1,-0.21849442,-0.17135668
3885,1,-1.9582558,-0.028742552
3886,1,0.12543869,0.0723269
3887,1,-0.91189194,0.21953058
3888,1,-0.20927429,0.19270158
3889,1,-0.38510323,0.23694062
3890,1,0.14018822,-0.10030818
3891,0,0.7548561,-0.022382736
3892,0,0.9696026,-0.16725063
3893,1,-1.7237587,0.31460714
3894,0,0.048599243,0.06065464
3895,1,-0.040855408,0.1591742
3896,0,-0.8459492,0.42134905
3897,1,-0.58265877,0.22288394
3898,0,0.67406464,0.075423
3899,0,0.48631668,0.18832612
3900,1,-0.68894196,0.068493366
3901,0,0.47488594,0.1315558
3902,1,-0.043663025,-0.090387344
3903,0,-0.38949966,0.17155743
3904,1,-0.28992653,0.23809028
3905,1,0.13672638,-0.026602745
3906,0,-0.47871208,0.18623471
3907,0,-1.9947987,0.23982573
3908,0,0.760746,-0.06517124
3909,1,-1.2993832,0.14278412
3910,1,-0.9890518,0.08543825
3911,1,0.034160614,0.017755508
3912,0,0.45233536,0.1707313
3913,0,0.42227173,0.17478824
3914,0,-0.7808666,-0.30686116
3915,0,0.22127914,-0.12839103
3916,0,0.812315,-0.040202856
3917,1,-0.2818985,-0.11736345
3918,0,0.53733444,0.17402649
3919,0,0.46077728,0.1491549
3920,0,0.4631958,0.12341881
3921,0,0.6805229,0.112570286
3922,0,0.413002,0.054312944
3923,0,0.87491417,-0.09746313
3924,2,0.26651955,0.27046275
3925,3,-0.08250046,0.10546255
3926,1,-0.14951324,0.10894275
3927,1,0.10682869,0.120295286
3928,1,-0.7915039,0.21904087
3929,1,-1.5863781,-0.22735548
3930,0,-0.032627106,0.056229115
3931,0,0.48617554,0.19766521
3932,0,0.58080673,0.14998412
3933,0,0.42795944,0.18036842
3934,1,-0.023937225,0.04734063
3935,1,-0.1701374,0.30854058
3936,0,0.46473312,0.14117956
3937,1,-0.93862915,0.14681697
3938,3,0.091465,0.017077923
3939,2,0.506382,0.13277388
3940,0,0.5056,0.1355164
3941,0,0.62353325,0.05849719
3942,0,0.4703598,0.032799482
3943,3,-0.4622364,0.13789487
3944,0,0.43914604,0.18628526
3945,0,0.42046738,0.1381712
3946,0,0.39089394,0.14289832
3947,0,0.43446922,0.19581151
3948,1,-0.23468971,-0.1229887
3949,1,-2.9012032,0.08063483
3950,0,0.3600731,0.042827845
3951,0,0.37183952,-0.007968903
3952,0,0.5558605,0.14598703
3953,1,-1.0691662,0.29962206
3954,0,0.38129425,0.11314106
3955,0,0.7625408,-0.03017211
3956,1,0.28800774,-0.029458761
3957,1,-0.84415054,0.20722485
3958,0,-2.1714935,0.30546713
3959,0,0.41371918,0.11659217
3960,0,0.38341713,0.16214418
3961,1,-0.12925148,0.15708256
3962,0,0.4615898,0.166291
3963,0,0.74204063,0.0011417866
3964,0,0.31850433,0.13795972
3965,1,-0.7786865,0.1271627
3966,0,0.4509411,0.16933107
3967,0,0.4592018,0.17450452
3968,0,0.44786263,0.12094402
3969,0,0.49993896,0.19556785
3970,0,0.7055721,-0.0034942627
3971,0,0.41547203,0.19113779
3972,0,0.46372604,0.1747427
3973,0,0.33364487,0.19341874
3974,0,0.46940994,0.19634056
3975,0,0.4290123,0.19156909
3976,0,0.86408997,-0.07560539
3977,1,-0.24418068,0.25846124
3978,0,0.3979931,0.07841849
3979,0,0.7345104,0.037193537
3980,0,0.65660095,0.020387173
3981,0,0.74505615,0.0028941631
3982,0,0.39853096,0.17627573
3983,1,-0.63248634,0.12350178
3984,1,-0.2760315,0.23601556
3985,3,-3.0155125,0.10531831
3986,3,-2.836811,-0.32339168
3987,3,-1.3004322,-0.011264801
3988,0,0.3096199,-0.013767719
3989,0,0.5723324,0.108068705
3990,0,0.5228996,0.03651452
3991,1,-0.19317818,0.18437314
3992,0,-0.017349243,0.18186975
3993,1,-1.0222874,0.06645155
3994,0,0.93237495,-0.035897017
3995,0,-1.0170746,0.2922194
3996,0,0.455204,0.18068743
3997,0,0.5664978,0.16608405
3998,0,0.43692398,0.09418988
3999,0,0.36734772,0.09406996
4000,1,-0.83932877,-0.043946743
4001,1,-0.3311329,-0.01385355
4002,0,0.36214447,0.1949327
4003,0,0.32588768,0.10047817
4004,0,-0.5078888,0.113238096
4005,1,-3.1440496,0.08942151
4006,0,0.4808464,0.15814829
4007,0,0.43561554,0.18647432
4008,3,-2.5077705,-0.2770691
4009,3,-2.5901432,-0.02885437
4010,3,-2.3123608,0.30571318
4011,0,-0.40701103,0.10295558
4012,1,-0.09554672,0.16817641
4013,1,-0.75214005,0.24969554
4014,0,-0.9369831,0.3400309
4015,0,0.43927002,0.16072893
4016,0,0.39707947,0.17946434
4017,0,0.52807045,0.15954208
4018,1,-0.66184425,0.11211848
4019,0,0.60578537,0.13706851
4020,0,0.5283203,0.13451314
4021,0,0.7272606,-0.04394746
4022,0,0.3712654,0.17700672
4023,0,-0.18926239,0.1228652
4024,1,-0.04320526,0.0690546
4025,0,0.3986187,0.18670511
4026,0,0.7293682,-0.12327695
4027,0,0.5710449,0.113931656
4028,0,0.8054657,-0.010005951
4029,1,-0.56443405,0.06886768
4030,1,-0.24337769,0.034894943
4031,1,-0.10616875,-0.0464859
4032,0,0.5153656,-0.04090953
4033,0,-0.18790436,0.15571928
4034,0,0.31924248,0.14943242
4035,1,-0.74305344,0.37240624
4036,0,0.1957779,0.15903306
4037,0,0.51682854,0.18242073
4038,1,-0.7355156,-0.10412502
4039,0,0.8146286,-0.006572485
4040,3,-3.7482653,-0.13840151
4041,0,0.7055626,-0.060815096
4042,3,-1.6385117,-0.12422323
4043,1,-1.529026,-0.02105856
4044,0,0.7779808,-0.068755865
4045,3,-5.3408794,-0.11036444
4046,3,-4.7970877,-0.889524
4047,3,-1.9908113,-0.47027493
4048,1,-0.9123421,-0.40351367
4049,0,0.64899445,-0.033195496
4050,1,-0.62488174,-0.030771732
4051,2,-0.18128014,-0.040478945
4052,0,0.7950878,-0.035309315
4053,0,0.27166557,0.12430692
4054,3,-2.07763,0.23304343
4055,1,-0.16443825,0.01617217
4056,0,0.430027,0.20786619
4057,0,0.46990204,0.17036605
4058,0,0.7811775,0.0046770573
4059,0,0.34350014,0.08250713
4060,0,0.3982563,0.18307161
4061,0,0.4284687,0.123874426
4062,1,-0.25522614,0.2006712
4063,1,-1.3008327,0.1538012
4064,0,0.47084427,0.18734622
4065,0,-0.0005722046,0.1466229
4066,3,-0.31248093,-0.17028427
4067,1,-0.03814125,0.13035774
4068,3,-1.4692745,0.5171697
4069,3,-1.2465248,0.31168652
4070,1,-0.0033168793,0.122271776
4071,1,-1.6733112,0.16584635
4072,0,0.4360962,0.20591474
4073,0,0.43087006,0.20544219
4074,0,0.4172535,0.21061301
4075,1,-0.093149185,0.04118991
4076,0,0.5429325,0.17276359
4077,1,-1.7280655,0.27944875
4078,0,0.4022293,0.20975018
4079,0,0.3421116,0.18446064
4080,2,0.71598816,0.019544125
4081,3,0.010744095,0.15281343
4082,1,-0.33714104,0.25243378
4083,1,-0.19564247,0.1866076
4084,1,-0.11775589,0.2248733
4085,1,-0.24308586,0.18418932
4086,0,0.46889877,0.17689013
4087,0,0.6029701,0.17649698
4088,1,-0.19054794,0.16479564
4089,0,0.8169136,0.0155005455
4090,1,-0.1490078,0.18005013
4091,0,0.37187004,0.20326233
4092,1,0.017969131,0.124672174
4093,0,0.37272072,0.16466904
4094,3,-0.48087502,-0.25030732
4095,3,-3.43219,0.27981663
4096,3,-3.124711,-0.19130898
4097,3,-0.90950966,0.09547424
4098,1,-0.46285248,0.5882039
4099,1,-0.6113701,0.11937451
4100,1,-0.10031128,0.10476947
4101,0,0.30591583,0.21121788
4102,1,-0.06347656,0.025729656
4103,0,0.44221687,0.18492603
4104,1,-2.4958563,0.40297604
4105,0,0.8428135,-0.008782625
4106,1,-0.44892693,0.10967922
4107,0,0.357378,0.15319347
4108,0,-0.49300575,0.28755093
4109,0,0.538929,0.18552184
4110,1,0.2856655,0.0050606728
4111,1,-0.062812805,0.22369981
4112,0,-0.9472847,0.21805811
4113,0,0.522068,0.16306114
4114,1,-0.9491558,0.48304057
4115,1,-1.0058556,0.15912628
4116,1,-1.460144,0.16393685
4117,1,0.37971115,-0.014521837
4118,1,-0.9955826,0.14483356
4119,1,-0.37768936,0.12310004
4120,0,0.6485901,0.037348986
4121,0,0.3988533,0.1862421
4122,0,0.8820381,-0.17425728
4123,1,-0.24742508,0.1645279
4124,0,0.5868683,0.13732576
4125,0,0.56020546,0.16948795
4126,0,0.41945457,0.20336103
4127,1,-0.33419418,0.34205818
4128,0,-0.12680244,0.19255471
4129,0,0.42830276,0.18389034
4130,0,0.883234,-0.011968136
4131,1,0.12911797,0.13779283
4132,3,-1.0942364,0.26115417
4133,0,-0.86024475,0.46030974
4134,1,-0.901062,0.23872161
4135,3,-0.43816948,-0.07050681
4136,3,0.23299026,-0.047429323
4137,0,0.52855873,0.18441272
4138,0,0.72161293,0.008219242
4139,2,0.55506516,0.10937309
4140,0,0.3388996,0.23341656
4141,1,-0.0016098022,0.12491155
4142,1,-0.47965813,0.1011672
4143,1,0.011030197,0.21755457
4144,0,0.83517265,0.015514135
4145,0,0.40512657,0.18891072
4146,1,0.0077934265,0.18680549
4147,1,-1.6888237,0.26828837
4148,1,-0.18080139,-0.12164545
4149,1,-0.010602951,0.13296056
4150,0,0.49892235,0.18188357
4151,0,0.8835716,-0.01354599
4152,0,0.45295334,0.18266153
4153,0,0.8938904,-0.03296995
4154,1,-0.8215141,0.19904804
4155,3,-0.8221054,0.42792416
4156,3,-1.749918,0.060437918
4157,1,-1.102045,0.27101874
4158,0,0.72327614,0.03211999
4159,0,0.8599949,-0.0034430027
4160,0,0.50307465,0.18681335
4161,1,-1.1514587,0.39344382
4162,1,-0.06959534,0.2114482
4163,3,-0.5476265,0.15058684
4164,1,-0.70417213,0.33749008
4165,1,-1.0395069,0.24657726
4166,1,0.3682518,-0.04538846
4167,1,-0.21593094,0.22788668
4168,1,-1.0241871,0.44031858
4169,0,0.5418892,0.17242527
4170,3,-1.8012924,0.22138453
4171,0,0.47879982,0.19342995
4172,0,0.72094727,0.09032321
4173,0,0.553339,0.1484487
4174,0,0.539423,0.18177724
4175,0,0.8286457,0.01814866
4176,0,0.30612373,-0.013825655
4177,0,0.4144268,0.19446278
4178,1,-0.11673355,0.24662375
4179,1,-0.12933159,0.16303658
4180,0,0.39323235,0.21062398
4181,1,-0.26963043,0.27927732
4182,1,-0.022974014,0.1692648
4183,0,0.46942902,0.1790762
4184,1,-0.12181282,0.2325213
4185,1,-0.10284424,0.18654275
4186,0,0.45454407,0.2016623
4187,0,0.48119926,0.14486504
4188,0,0.57702446,0.08827734
4189,1,0.13259506,0.10978603
4190,1,-1.3558292,0.20555091
4191,1,-1.9437838,0.048026323
4192,1,-0.2429161,0.14756179
4193,1,0.13194466,-0.05981493
4194,0,0.8459339,0.004902363
4195,0,0.41732597,0.19939351
4196,1,-0.9231491,0.2685244
4197,0,0.40810204,0.20775008
4198,0,0.8242073,-0.09187603
4199,1,-2.170127,0.15540099
4200,1,-0.1301384,0.21643138
4201,1,-0.01259613,0.20134759
4202,0,0.46656418,0.18209982
4203,1,-1.2964668,0.16310954
4204,1,-0.2290287,0.23894715
4205,1,-1.8408871,0.035315752
4206,1,-0.8742657,0.28185034
4207,0,0.42290115,0.18449187
4208,1,-0.019477844,0.12340355
